action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,104,5,,,,,White,,,,,2,Female,0,2011,0018.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,4,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0157572,55,WI,Wisconsin,68700,132,2387,2011,3.7200000286102295,7610,,108.0199966430664
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",61,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,2,2011,0910.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,57,Cherokee County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852218,0421940,13,GA,Georgia,68300,234,4187,3861,7.579999923706055,12603,,157.11000061035156
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,42,5,,,,,White,,,,,1,Male,0,2011,1722.02,2,Not Hispanic or Latino,4,5,,,,Native Hawaiian or Other Pacific Islander,White,,,,2,Female,35,Cuyahoga County,4,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0048431,39,OH,Ohio,62800,136,1030,1026,12.270000457763672,4166,,106.81999969482422
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,43,5,,,,,White,,,,,1,Male,0,2011,0010.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0157737,55,WI,Wisconsin,68700,75,1571,960,16.479999542236328,3927,,72.7699966430664
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,40,5,,,,,White,,,,,1,Male,0,2011,1351.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,3,,,Credit history,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0048458,39,OH,Ohio,62800,116,1601,1517,5.920000076293945,4327,,165.8000030517578
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,298,5,,,,,White,,,,,1,Male,2,2011,0032.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,121,Fulton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0420241,13,GA,Georgia,68300,134,538,249,39.189998626708984,1498,,57.43000030517578
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,22,3,,,,,Black or African American,,,,,1,Male,0,2011,0005.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,7,,,Credit application incomplete,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0157810,55,WI,Wisconsin,68700,45,1934,698,82.06999969482422,5801,,42.22999954223633
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,86,5,,,,,White,,,,,2,Female,2,2011,0218.09,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,89,DeKalb County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852218,0421822,13,GA,Georgia,68300,125,2689,2418,13.529999732971191,6654,,123.11000061035156
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,72,5,,,,,White,,,,,1,Male,0,2011,0014.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0157742,55,WI,Wisconsin,68700,119,2591,2202,13.069999694824219,7002,,97.95999908447266
5,File closed for incompleteness,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,82,5,,,,,White,,,,,2,Female,0,2011,0013.01,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0157843,55,WI,Wisconsin,68700,102,1586,1144,12.619999885559082,3773,,89.0
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2011,0013.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852218,0157583,55,WI,Wisconsin,68700,121,1586,1144,12.619999885559082,3773,,89.0
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,22,5,,,,,White,,,,,2,Female,0,2011,1342.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,3,1,,Credit history,Debt-to-income ratio,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0048506,39,OH,Ohio,62800,52,1459,1149,8.529999732971191,4546,,119.80999755859375
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,133,5,,,,,White,,,,,1,Male,0,2011,0015.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852218,0157799,55,WI,Wisconsin,68700,74,2030,1844,16.3700008392334,7014,,137.92999267578125
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,87,5,,,,,White,,,,,2,Female,0,2011,0006.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,4,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0157743,55,WI,Wisconsin,68700,90,2116,1449,22.510000228881836,5874,,90.70999908447266
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,55,5,,,,,White,,,,,1,Male,0,2011,0018.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0157859,55,WI,Wisconsin,68700,124,2387,2011,3.7200000286102295,7610,,108.0199966430664
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,75,5,,,,,White,,,,,1,Male,2,2011,1706.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,77,Coweta County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0420348,13,GA,Georgia,68300,136,3943,2386,42.900001525878906,10694,,83.44000244140625
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,134,5,,,,,White,,,,,1,Male,0,2011,0015.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,7,,,Credit application incomplete,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0157939,55,WI,Wisconsin,68700,118,2030,1844,16.3700008392334,7014,,137.92999267578125
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",98,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2011,2022.00,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",85,Lake County,1,,,Debt-to-income ratio,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0048440,39,OH,Ohio,62800,118,1589,1385,2.5999999046325684,4153,,87.41000366210938
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,134,5,,,,,White,,,,,1,Male,2,2011,0100.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,121,Fulton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852218,0421369,13,GA,Georgia,68300,288,3065,3012,7.840000152587891,8671,,231.1300048828125
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",41,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2011,0961.00,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,93,Lorain County,1,3,,Debt-to-income ratio,Credit history,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0048529,39,OH,Ohio,62800,10,2123,1574,3.4000000953674316,5904,,89.44000244140625
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,98,5,,,,,White,,,,,2,Female,0,2011,0016.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852218,0157608,55,WI,Wisconsin,68700,209,958,931,6.429999828338623,2581,,142.8699951171875
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,179,5,,,,,White,,,,,1,Male,2,2011,0502.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,135,Gwinnett County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0422836,13,GA,Georgia,68300,409,5517,5232,20.6299991607666,18593,,147.1699981689453
5,File closed for incompleteness,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,150,5,,,,,White,,,,,1,Male,0,2011,0021.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0157842,55,WI,Wisconsin,68700,145,1272,1012,5.900000095367432,3288,,103.75
4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,17,1,,,,,American Indian or Alaska Native,,,,,1,Male,0,2011,1038.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0048221,39,OH,Ohio,62800,6,857,272,54.61000061035156,2181,,42.43000030517578
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,9,5,,,,,White,,,,,2,Female,0,2011,0015.02,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,101,Racine County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0157895,55,WI,Wisconsin,68700,59,2145,1934,9.390000343322754,6802,,118.7300033569336
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,29,5,,,,,White,,,,,2,Female,0,2011,0013.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,7,,,Credit application incomplete,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0157624,55,WI,Wisconsin,68700,62,1779,960,30.6200008392334,4259,,87.80000305175781
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,94,5,,,,,White,,,,,1,Male,2,2011,0231.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,89,DeKalb County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0422858,13,GA,Georgia,68300,258,933,670,68.20999908447266,3586,,71.30000305175781
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,50,5,,,,,White,,,,,1,Male,0,2011,0011.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0157847,55,WI,Wisconsin,68700,79,2421,2066,10.829999923706055,6632,,100.38999938964844
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,56,5,,,,,White,,,,,1,Male,0,2011,0010.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852218,0157753,55,WI,Wisconsin,68700,134,1571,960,16.479999542236328,3927,,72.7699966430664
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2011,0010.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852218,0157901,55,WI,Wisconsin,68700,98,1153,953,22.079999923706055,2767,,81.16000366210938
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2011,0021.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852218,0157635,55,WI,Wisconsin,68700,239,1272,1012,5.900000095367432,3288,,103.75
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,267,5,,,,,White,,,,,1,Male,0,2011,0016.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852218,0157950,55,WI,Wisconsin,68700,295,1987,1826,4.869999885559082,5439,,116.83000183105469
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,74,5,,,,,White,,,,,1,Male,2,2011,0214.06,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,89,DeKalb County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0422037,13,GA,Georgia,68300,271,1014,421,74.41000366210938,8623,,62.7400016784668
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,59,5,,,,,White,,,,,1,Male,0,2011,1531.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,3,,,Credit history,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0048237,39,OH,Ohio,62800,93,1032,1080,4.519999980926514,2677,,126.41999816894531
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,89,5,,,,,White,,,,,1,Male,0,2011,0027.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0157913,55,WI,Wisconsin,68700,61,3071,2450,3.240000009536743,8889,,118.66999816894531
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,180,5,,,,,White,,,,,1,Male,0,2011,0014.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852218,0157644,55,WI,Wisconsin,68700,203,2591,2202,13.069999694824219,7002,,97.95999908447266
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,64,3,,,,,Black or African American,,,,,2,Female,2,2011,0507.17,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,135,Gwinnett County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0423305,13,GA,Georgia,68300,142,2695,2445,27.239999771118164,8441,,129.1300048828125
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,269,3,,,,,Black or African American,,,,,2,Female,2,2011,0506.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,135,Gwinnett County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,12060,"Atlanta, Sandy Springs, Marietta - GA",2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0422172,13,GA,Georgia,68300,110,4508,4059,10.460000038146973,13010,,113.22000122070312
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,47,5,,,,,White,,,,,1,Male,0,2011,1614.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,35,Cuyahoga County,9,7,,Other,Credit application incomplete,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,2,Home improvement,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0048278,39,OH,Ohio,62800,14,1541,928,8.520000457763672,3861,,94.02999877929688
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,70,5,,,,,White,,,,,1,Male,2,2011,0313.09,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,67,Cobb County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0422602,13,GA,Georgia,68300,109,2426,2085,56.709999084472656,6429,,87.58999633789062
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,180,5,,,,,White,,,,,1,Male,0,2011,0013.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,4,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0157646,55,WI,Wisconsin,68700,73,1779,960,30.6200008392334,4259,,87.80000305175781
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,30,3,,,,,Black or African American,,,,,1,Male,0,2011,0005.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0157991,55,WI,Wisconsin,68700,60,1934,698,82.06999969482422,5801,,42.22999954223633
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,71,5,,,,,White,,,,,1,Male,0,2011,1052.00,1,Hispanic or Latino,5,,,,,White,,,,,2,Female,35,Cuyahoga County,6,,,Unverifiable information,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0048489,39,OH,Ohio,62800,28,446,218,40.040000915527344,1079,,60.83000183105469
