action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",,5,,,,,White,,,,,1,Male,0,2013,9203.06,3,"Information not provided by applicant in mail, Internet, or telephone application",5,,,,,White,,,,,2,Female,29,Bryan County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,42340,Savannah - GA,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000619877,0025214,13,GA,Georgia,60000,279,3420,2601,16.420000076293945,9485,,152.47999572753906
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,93,3,5,,,,Black or African American,White,,,,1,Male,0,2013,0108.07,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,51,Chatham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0036739,13,GA,Georgia,60000,189,1652,1232,43.279998779296875,5432,,120.62999725341797
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,69,5,,,,,White,,,,,2,Female,0,2013,0015.01,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,45,Greenville County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,24860,"Greenville, Mauldin, Easley - SC",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0041718,45,SC,South Carolina,58000,107,1764,1469,6.420000076293945,3569,,160.22999572753906
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2013,0303.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,103,Effingham County,9,,,Other,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,42340,Savannah - GA,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0028461,13,GA,Georgia,60000,175,1426,1218,9.649999618530273,4476,,143.6300048828125
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2013,9203.06,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,29,Bryan County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000619877,0049966,13,GA,Georgia,60000,216,3420,2601,16.420000076293945,9485,,152.47999572753906
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2013,0302.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,103,Effingham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000619877,0028696,13,GA,Georgia,60000,304,2729,1672,16.739999771118164,8690,,99.75
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,75,3,,,,,Black or African American,,,,,1,Male,0,2013,9203.03,1,Hispanic or Latino,5,,,,,White,,,,,2,Female,29,Bryan County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0036864,13,GA,Georgia,60000,115,1473,796,35.779998779296875,5140,,84.0999984741211
1,Loan originated,7,HUD,Department of Housing and Urban Development,1,Hispanic or Latino,61,5,,,,,White,,,,,2,Female,0,2013,0150.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17,Hudson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,35644,"New York, White Plains, Wayne - NY, NJ",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",04-3022619,0020568,34,NJ,New Jersey,66000,234,1495,669,83.5199966430664,5977,,53.36000061035156
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,53,5,,,,,White,,,,,1,Male,0,2013,0304.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,103,Effingham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0028977,13,GA,Georgia,60000,135,1977,1542,8.380000114440918,5277,,106.97000122070312
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,207,5,,,,,White,,,,,1,Male,0,2013,0311.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,3,Bergen County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,35644,"New York, White Plains, Wayne - NY, NJ",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,04-3022619,0018027,34,NJ,New Jersey,66000,372,1776,969,32.81999969482422,4985,,133.4600067138672
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,181,5,,,,,White,,,,,1,Male,0,2013,0111.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,51,Chatham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000619877,0029542,13,GA,Georgia,60000,389,2667,1112,6.929999828338623,3306,,116.86000061035156
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,85,5,,,,,White,,,,,1,Male,0,2013,0108.08,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,51,Chatham County,1,8,,Debt-to-income ratio,Mortgage insurance denied,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0036991,13,GA,Georgia,60000,194,2774,2117,50.47999954223633,8977,,80.72000122070312
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,35,3,,,,,Black or African American,,,,,1,Male,0,2013,0108.08,2,Not Hispanic or Latino,3,,,,,Black or African American,,,,,2,Female,51,Chatham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000619877,0057176,13,GA,Georgia,60000,167,2774,2117,50.47999954223633,8977,,80.72000122070312
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,50,2,,,,,Asian,,,,,1,Male,0,2013,0108.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,51,Chatham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0030541,13,GA,Georgia,60000,132,4015,2920,35.13999938964844,9882,,135.3800048828125
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,137,2,,,,,Asian,,,,,2,Female,0,2013,0047.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17,Hudson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,35644,"New York, White Plains, Wayne - NY, NJ",2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,04-3022619,0018043,34,NJ,New Jersey,66000,184,755,199,86.72000122070312,2591,,67.2300033569336
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",212,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2013,9203.05,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",29,Bryan County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,42340,Savannah - GA,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000619877,0029688,13,GA,Georgia,60000,206,1473,1190,20.360000610351562,4012,,177.8300018310547
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2013,0304.02,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",103,Effingham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0038438,13,GA,Georgia,60000,171,1977,1542,8.380000114440918,5277,,106.97000122070312
5,File closed for incompleteness,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,146,5,,,,,White,,,,,2,Female,0,2013,0108.09,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,51,Chatham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0058837,13,GA,Georgia,60000,290,3240,2624,46.900001525878906,9698,,120.0199966430664
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,15,4,,,,,Native Hawaiian or Other Pacific Islander,,,,,1,Male,0,2013,0108.09,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,51,Chatham County,1,,,Debt-to-income ratio,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0031342,13,GA,Georgia,60000,263,3240,2624,46.900001525878906,9698,,120.0199966430664
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,36,5,,,,,White,,,,,1,Male,0,2013,0235.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,3,Bergen County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,35644,"New York, White Plains, Wayne - NY, NJ",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,04-3022619,0018141,34,NJ,New Jersey,66000,132,398,541,69.31999969482422,4254,,85.66999816894531
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,3,,,,,Black or African American,,,,,2,Female,0,2013,0107.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,51,Chatham County,4,,,Collateral,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0031794,13,GA,Georgia,60000,189,3706,2755,45.0,16797,,124.51000213623047
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2013,9203.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,29,Bryan County,4,,,Collateral,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,42340,Savannah - GA,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0039691,13,GA,Georgia,60000,147,1473,796,35.779998779296875,5140,,84.0999984741211
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,3,"Information not provided by applicant in mail, Internet, or telephone application",203,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2013,0194.00,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",17,Hudson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,35644,"New York, White Plains, Wayne - NY, NJ",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,04-3022619,0021200,34,NJ,New Jersey,66000,536,261,198,24.010000228881836,2845,,140.77999877929688
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,112,5,,,,,White,,,,,1,Male,0,2013,0029.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,51,Chatham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000619877,0039121,13,GA,Georgia,60000,272,1479,951,11.520000457763672,2986,,152.3000030517578
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,108,5,,,,,White,,,,,1,Male,0,2013,1247.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,31,Passaic County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,35644,"New York, White Plains, Wayne - NY, NJ",2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",04-3022619,0018224,34,NJ,New Jersey,66000,236,2172,1340,58.970001220703125,6652,,106.80000305175781
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,59,5,,,,,White,,,,,2,Female,0,2013,0108.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,51,Chatham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000619877,0032487,13,GA,Georgia,60000,156,2146,1559,40.06999969482422,7214,,112.12000274658203
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,236,3,,,,,Black or African American,,,,,1,Male,0,2013,0042.10,2,Not Hispanic or Latino,3,,,,,Black or African American,,,,,2,Female,51,Chatham County,4,,,Collateral,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,42340,Savannah - GA,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0041488,13,GA,Georgia,60000,120,1227,740,66.62999725341797,4375,,52.220001220703125
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,165,5,,,,,White,,,,,1,Male,0,2013,9203.05,2,Not Hispanic or Latino,4,5,,,,Native Hawaiian or Other Pacific Islander,White,,,,2,Female,29,Bryan County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0059476,13,GA,Georgia,60000,315,1473,1190,20.360000610351562,4012,,177.8300018310547
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,64,5,,,,,White,,,,,1,Male,0,2013,0108.09,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,51,Chatham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0039641,13,GA,Georgia,60000,167,3240,2624,46.900001525878906,9698,,120.0199966430664
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,209,5,,,,,White,,,,,1,Male,0,2013,0027.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,45,Greenville County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,24860,"Greenville, Mauldin, Easley - SC",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852320,0021363,45,SC,South Carolina,58000,104,2460,2135,13.3100004196167,6814,,108.86000061035156
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,93,5,,,,,White,,,,,1,Male,0,2013,9203.06,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,29,Bryan County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0033981,13,GA,Georgia,60000,178,3420,2601,16.420000076293945,9485,,152.47999572753906
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,160,5,,,,,White,,,,,2,Female,0,2013,0108.01,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,51,Chatham County,4,,,Collateral,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0042925,13,GA,Georgia,60000,378,954,662,15.949999809265137,2608,,96.27999877929688
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,64,5,,,,,White,,,,,1,Male,0,2013,0303.05,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,103,Effingham County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000619877,0059746,13,GA,Georgia,60000,133,2205,1575,25.309999465942383,7561,,105.91000366210938
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,80,5,,,,,White,,,,,1,Male,0,2013,0392.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,3,Bergen County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,35644,"New York, White Plains, Wayne - NY, NJ",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",04-3022619,0016594,34,NJ,New Jersey,66000,304,1834,1767,10.0,5790,,171.02999877929688
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,30,5,,,,,White,,,,,1,Male,0,2013,0112.05,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,77,Pickens County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,24860,"Greenville, Mauldin, Easley - SC",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0022924,45,SC,South Carolina,58000,50,778,518,14.369999885559082,3569,,170.1199951171875
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",124,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2013,9203.06,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",29,Bryan County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000619877,0036121,13,GA,Georgia,60000,121,3420,2601,16.420000076293945,9485,,152.47999572753906
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,161,5,,,,,White,,,,,1,Male,0,2013,9203.06,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,29,Bryan County,4,9,,Collateral,Other,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0043865,13,GA,Georgia,60000,341,3420,2601,16.420000076293945,9485,,152.47999572753906
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,22,5,,,,,White,,,,,1,Male,0,2013,0108.06,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,51,Chatham County,2,,,Employment history,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0059927,13,GA,Georgia,60000,126,1575,1200,44.470001220703125,5372,,113.0199966430664
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2013,9203.05,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,29,Bryan County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000619877,0040786,13,GA,Georgia,60000,198,1473,1190,20.360000610351562,4012,,177.8300018310547
2,Application approved but not accepted,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,111,5,,,,,White,,,,,1,Male,0,2013,0105.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17,Hudson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,35644,"New York, White Plains, Wayne - NY, NJ",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,04-3022619,0018282,34,NJ,New Jersey,66000,175,1395,928,36.349998474121094,5208,,124.2699966430664
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,64,5,,,,,White,,,,,1,Male,0,2013,0107.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,51,Chatham County,3,,,Credit history,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,42340,Savannah - GA,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0036512,13,GA,Georgia,60000,195,3706,2755,45.0,16797,,124.51000213623047
